ringnr,hatchyear,lastyear,firstisland,lastisland,HelgelandSNPisland
8M71346,2010,2011,61,61, 
8M71347,2010,2011,61,61, 
8M71348,2010,2012,61,61, 
8M71349,2010,2011,61,61, 
8M71350,2010,2011,61,61, 
8M71351,2010,2013,61,61, 
8M71352,2010,2012,61,61, 
8M71353,2010,2012,61,61, 
8M71354,2010,2011,61,61, 
8M71355,2010,2012,61,67, 
8M71356,2010,2011,61,61, 
8M71357,2010,2011,61,61, 
8M71358,2010,2012,61,61, 
8M71359,2010,2011,61,61, 
8M71360,2010,2012,61,61, 
8M71361,2010,2013,61,61, 
8M71362,2010,2012,61,61, 
8M71363,2010,2016,61,67, 
8M71364,2010,2011,61,61, 
8M71365,2010,2011,61,61, 
8M71366,2010,2011,61,61, 
8M71367,2010,2013,61,61, 
8M71368,2010,2011,61,61, 
8M71369,2010,2011,61,61, 
8M71370,2010,2011,61,61, 
8M71371,2010,2011,61,61, 
8M71372,2010,2013,61,61, 
8M71373,2010,2011,61,61, 
8M71374,2010,2014,61,61, 
8M71375,2010,2011,61,61, 
8M71376,2010,2011,61,61, 
8M71377,2010,2012,61,61, 
8M71378,2010,2012,61,61, 
8M71379,2010,2011,61,61, 
8M71380,2010,2014,61,61, 
8M71381,2010,2011,61,61, 
8M71382,2010,2011,61,61, 
8M71383,2010,2011,61,61, 
8M71384,2010,2014,61,67, 
8M71385,2010,2011,61,61, 
8M71386,2010,2011,61,61, 
8M71387,2010,2011,61,61, 
8M71388,2010,2011,61,61, 
8M71389,2010,2012,61,67, 
8M71390,2010,2011,61,61, 
8M71391,2010,2012,61,67, 
8M71392,2010,2011,61,61, 
8M71393,2010,2011,61,61, 
8M71394,2010,2011,61,61, 
8M71395,2010,2011,61,61, 
8M71396,2010,2012,61,61, 
8M71397,2010,2011,61,61, 
8M71398,2010,2012,61,61, 
8M71399,2010,2011,61,61, 
8M71400,2010,2011,61,61, 
8M71401,2010,2010,27,27,1
8M71402,2010,2010,27,27,1
8M71403,2010,2010,27,27,1
8M71404,2010,2010,27,27,1
8M71405,2010,2010,28,28,1
8M71406,2010,2013,28,28,1
8M71407,2011,2012,20,20,1
8M71408,2010,2010,22,22,1
8M71409,2010,2010,22,22,1
8M71410,2010,2010,22,22,1
8M71411,2010,2011,27,27,1
8M71412,2010,2012,27,27,1
8M71413,2010,2010,27,27,1
8M71414,2010,2014,27,27,1
8M71415,2010,2011,27,27,1
8M71416,2010,2011,27,27,1
8M71417,2010,2010,86,86, 
8M71418,2010,2010,86,86, 
8M71419,2010,2010,86,86, 
8M71420,2010,2010,86,86, 
8M71421,2010,2010,86,86, 
8M71422,2010,2010,86,86, 
8M71423,2010,2010,86,86, 
8M71430,2013,2014,86,86, 
8M71434,2010,2011,61,61, 
8M71435,2010,2011,61,61, 
8M71436,2010,2011,61,61, 
8M71437,2010,2011,61,61, 
8M71438,2010,2011,61,61, 
8M71439,2010,2011,61,61, 
8M71440,2010,2011,61,61, 
8M71441,2010,2011,61,61, 
8M71442,2010,2012,61,61, 
8M71443,2010,2011,61,61, 
8M71444,2010,2011,63,63, 
8M71445,2010,2011,63,63, 
8M71446,2010,2011,63,63, 
8M71447,2010,2014,63,63, 
8M71448,2010,2012,63,63, 
8M71449,2010,2011,63,63, 
8M71450,2010,2011,63,63, 
8M71451,2010,2014,63,63, 
8M71452,2010,2012,63,63, 
8M71453,2010,2014,63,63, 
8M71454,2010,2011,63,63, 
8M71455,2010,2011,63,63, 
8M71456,2010,2011,63,63, 
8M71457,2010,2012,63,63, 
8M71458,2010,2011,63,63, 
8M71459,2010,2011,63,63, 
8M71460,2010,2013,63,63, 
8M71461,2010,2014,63,63, 
8M71462,2010,2011,63,63, 
8M71463,2010,2012,63,63, 
8M71464,2010,2011,63,63, 
8M71465,2010,2011,63,63, 
8M71466,2010,2011,63,63, 
8M71467,2010,2011,63,63, 
8M71468,2010,2011,63,63, 
8M71469,2010,2011,63,63, 
8M71470,2010,2011,63,63, 
8M71471,2010,2011,63,63, 
8M71472,2010,2011,63,63, 
8M71473,2010,2011,63,63, 
8M71474,2010,2011,63,63, 
8M71475,2010,2011,63,63, 
8M71476,2010,2011,63,63, 
8M71477,2010,2011,63,63, 
8M71478,2010,2011,63,63, 
8M71479,2010,2013,63,63, 
8M71480,2010,2013,63,63, 
8M71481,2010,2011,63,63, 
8M71482,2010,2011,63,63, 
8M71483,2010,2011,63,63, 
8M71484,2010,2012,63,63, 
8M71485,2010,2015,63,63, 
8M71486,2010,2012,63,63, 
8M71487,2010,2011,63,63, 
8M71488,2010,2011,63,63, 
8M71489,2010,2012,63,63, 
8M71490,2010,2012,63,63, 
8M71491,2010,2011,63,63, 
8M71492,2010,2012,63,63, 
8M71493,2010,2015,63,63, 
8M71494,2010,2012,63,63, 
8M71495,2010,2011,63,63, 
8M71496,2010,2011,63,63, 
8M71497,2010,2011,63,63, 
8M71498,2010,2011,63,63, 
8M71499,2010,2011,63,63, 
8M71500,2010,2010,27,27,1
8M71501,2010,2012,26,26,1
8M71502,2010,2014,26,26,1
8M71503,2010,2011,26,26,1
8M71504,2010,2011,26,26,1
8M71505,2010,2011,38,38,1
8M71506,2010,2015,38,38,1
8M71507,2010,2013,38,38,1
8M71508,2011,2011,27,27,1
8M71509,2011,2011,27,27,1
8M71510,2011,2011,27,27,1
8M71511,2010,2011,22,22,1
8M71512,2010,2011,22,22,1
8M71513,2010,2011,22,22,1
8M71514,2010,2012,22,22,1
8M71515,2011,2012,22,22,1
8M71516,2011,2011,22,22,1
8M71517,2011,2011,22,22,1
8M71518,2011,2011,22,22,1
8M71519,2011,2011,22,22,1
8M71520,2011,2012,27,27,1
8M71521,2010,2012,22,22,1
8M71522,2011,2012,27,27,1
8M71523,2011,2011,27,27,1
8M71524,2011,2011,27,27,1
8M71525,2011,2011,27,27,1
8M71526,2011,2011,27,27,1
8M71527,2011,2011,26,26,1
8M71528,2011,2011,26,26,1
8M71529,2011,2011,26,26,1
8M71530,2010,2013,26,26,1
8M71531,2010,2011,26,26,1
8M71532,2010,2012,26,26,1
8M71533,2011,2011,38,38,1
8M71534,2011,2012,38,38,1
8M71535,2011,2011,38,38,1
8M71536,2011,2011,22,22,1
8M71537,2011,2011,22,22,1
8M71538,2011,2011,22,22,1
8M71539,2011,2011,27,27,1
8M71540,2011,2012,26,26,1
8M71541,2011,2011,27,27,1
8M71542,2011,2011,27,27,1
8M71543,2011,2011,27,27,1
8M71544,2011,2011,27,27,1
8M71545,2011,2011,27,27,1
8M71546,2011,2011,27,27,1
8M71547,2011,2011,26,26,1
8M71548,2011,2011,26,26,1
8M71549,2011,2011,26,26,1
8M71550,2011,2011,26,26,1
8M71551,2011,2011,26,26,1
8M71552,2010,2013,26,26,1
8M71553,2011,2011,27,27,1
8M71554,2011,2011,27,27,1
8M71555,2011,2011,27,27,1
8M71556,2011,2011,27,27,1
8M71557,2011,2011,27,27,1
8M71558,2011,2011,27,27,1
8M71559,2011,2011,27,27,1
8M71560,2011,2011,27,27,1
8M71561,2011,2011,27,27,1
8M71562,2011,2011,27,27,1
8M71564,2011,2011,27,27,1
8M71565,2011,2011,22,22,1
8M71566,2011,2011,22,22,1
8M71567,2011,2011,22,22,1
8M71568,2011,2011,22,22,1
8M71569,2011,2012,22,24,1
8M71570,2011,2011,22,22,1
8M71571,2011,2011,22,22,1
8M71572,2011,2011,22,22,1
8M71573,2011,2012,22,22,1
8M71574,2011,2011,22,22,1
8M71575,2011,2011,22,22,1
8M71576,2011,2011,22,22,1
8M71577,2011,2011,22,22,1
8M71578,2011,2011,22,22,1
8M71579,2011,2011,22,22,1
8M71580,2011,2011,22,22,1
8M71581,2011,2011,22,22,1
8M71582,2011,2011,22,22,1
8M71583,2011,2011,22,22,1
8M71584,2011,2011,22,22,1
8M71585,2011,2013,22,23,1
8M71586,2011,2011,22,22,1
8M71587,2011,2012,22,22,1
8M71588,2011,2011,22,22,1
8M71589,2011,2011,22,22,1
8M71590,2011,2011,22,22,1
8M71591,2011,2011,26,26,1
8M71592,2011,2011,26,26,1
8M71593,2011,2011,26,26,1
8M71594,2011,2011,26,26,1
8M71595,2011,2011,26,26,1
8M71596,2010,2011,26,26,1
8M71597,2011,2011,20,20,1
8M71598,2011,2011,20,20,1
8M71599,2011,2011,20,20,1
8M71600,2011,2011,20,20,1
8M71601,2011,2011,24,24,1
8M71602,2011,2011,24,24,1
8M71603,2011,2011,24,24,1
8M71604,2011,2011,24,24,1
8M71605,2011,2011,24,24,1
8M71606,2011,2011,24,24,1
8M71607,2011,2014,24,24,1
8M71608,2011,2011,24,24,1
8M71609,2011,2011,24,24,1
8M71610,2011,2012,24,26,1
8M71611,2011,2011,24,24,1
8M71612,2011,2012,24,24,1
8M71613,2011,2011,24,24,1
8M71614,2011,2012,23,23,1
8M71615,2011,2011,23,23,1
8M71616,2011,2011,23,23,1
8M71617,2011,2011,23,23,1
8M71618,2011,2011,23,23,1
8M71619,2011,2011,23,23,1
8M71620,2011,2011,23,23,1
8M71621,2011,2011,23,24,1
8M71622,2011,2011,23,23,1
8M71623,2011,2011,23,23,1
8M71624,2011,2011,23,23,1
8M71625,2011,2011,23,23,1
8M71626,2011,2011,23,23,1
8M71627,2011,2011,23,23,1
8M71628,2011,2011,23,23,1
8M71629,2011,2011,23,23,1
8M71630,2011,2011,23,23,1
8M71631,2011,2011,23,23,1
8M71632,2011,2011,23,23,1
8M71633,2011,2011,23,23,1
8M71634,2011,2011,23,23,1
8M71635,2011,2011,23,23,1
8M71636,2011,2011,24,24,1
8M71637,2011,2011,24,24,1
8M71638,2011,2011,24,24,1
8M71639,2011,2011,24,24,1
8M71640,2011,2011,24,24,1
8M71641,2011,2011,24,24,1
8M71642,2011,2011,24,24,1
8M71643,2011,2011,24,24,1
8M71644,2011,2011,24,24,1
8M71645,2011,2011,24,24,1
8M71646,2011,2011,24,24,1
8M71647,2011,2011,24,24,1
8M71648,2011,2011,24,24,1
8M71649,2011,2011,24,24,1
8M71650,2011,2013,24,24,1
8M71651,2011,2011,24,24,1
8M71652,2011,2011,24,24,1
8M71653,2011,2011,24,24,1
8M71654,2011,2011,24,24,1
8M71655,2011,2011,23,23,1
8M71656,2011,2015,23,23,1
8M71657,2011,2011,23,23,1
8M71658,2011,2011,23,23,1
8M71659,2011,2011,23,24,1
8M71660,2011,2011,23,23,1
8M71661,2011,2011,23,23,1
8M71662,2011,2014,23,23,1
8M71663,2011,2011,23,23,1
8M71664,2011,2011,23,23,1
8M71665,2011,2011,23,23,1
8M71666,2011,2011,24,24,1
8M71667,2011,2012,24,24,1
8M71668,2011,2011,24,24,1
8M71669,2011,2011,24,24,1
8M71670,2011,2011,24,24,1
8M71671,2011,2011,24,24,1
8M71672,2010,2012,24,24,1
8M71673,2010,2011,24,24,1
8M71674,2010,2014,24,24,1
8M71675,2011,2011,34,34, 
8M71676,2011,2011,34,34, 
8M71677,2011,2013,34,34, 
8M71678,2011,2011,34,34, 
8M71679,2011,2011,34,34, 
8M71680,2011,2011,34,34, 
8M71681,2011,2011,34,34, 
8M71682,2011,2011,34,34, 
8M71683,2011,2011,23,23,1
8M71684,2011,2011,23,23,1
8M71685,2011,2011,23,23,1
8M71686,2011,2011,23,23,1
8M71687,2011,2013,23,23,1
8M71688,2011,2011,23,23,1
8M71689,2011,2011,23,23,1
8M71690,2011,2011,23,23,1
8M71691,2011,2014,23,23,1
8M71692,2011,2011,23,23,1
8M71693,2011,2011,23,23,1
8M71694,2011,2011,23,23,1
8M71695,2011,2011,23,23,1
8M71696,2011,2011,23,23,1
8M71697,2011,2011,23,23,1
8M71698,2011,2011,23,23,1
8M71699,2011,2011,23,23,1
8M71700,2010,2011,24,24,1
8M71701,2011,2011,35,35, 
8M71702,2011,2011,35,35, 
8M71703,2011,2011,35,35, 
8M71704,2011,2011,35,35, 
8M71705,2011,2013,35,34, 
8M71706,2011,2011,35,35, 
8M71707,2011,2011,35,35, 
8M71708,2011,2011,35,35, 
8M71709,2011,2011,35,35, 
8M71710,2011,2012,35,24,1
8M71711,2011,2011,35,35, 
8M71712,2011,2011,35,35, 
8M71713,2011,2011,35,35, 
8M71714,2011,2011,35,35, 
8M71715,2011,2011,35,35, 
8M71716,2011,2011,35,35, 
8M71717,2011,2011,35,35, 
8M71718,2011,2011,24,24,1
8M71719,2011,2011,35,35, 
8M71720,2011,2011,35,35, 
8M71721,2011,2011,35,35, 
8M71722,2011,2012,35,23,1
8M71723,2011,2011,35,35, 
8M71724,2011,2011,35,35, 
8M71725,2011,2013,35,35, 
8M71726,2011,2011,35,35, 
8M71727,2011,2011,35,35, 
8M71728,2011,2011,35,35, 
8M71729,2011,2011,35,35, 
8M71730,2011,2011,24,24,1
8M71731,2011,2012,24,23,1
8M71732,2011,2012,24,24,1
8M71733,2011,2011,24,24,1
8M71734,2011,2011,24,24,1
8M71735,2011,2015,24,24,1
8M71736,2011,2012,24,23,1
8M71737,2011,2011,24,24,1
8M71738,2011,2011,24,24,1
8M71739,2011,2011,24,24,1
8M71740,2011,2011,24,24,1
8M71741,2011,2011,24,24,1
8M71742,2011,2011,24,24,1
8M71743,2011,2011,24,24,1
8M71744,2011,2011,24,24,1
8M71745,2011,2011,24,24,1
8M71746,2011,2011,24,24,1
8M71747,2011,2011,24,24,1
8M71748,2011,2011,332,332, 
8M71749,2011,2011,332,332, 
8M71750,2010,2011,332,332, 
8M71751,2011,2011,23,23,1
8M71752,2011,2011,23,23,1
8M71753,2011,2011,23,23,1
8M71754,2011,2011,23,23,1
8M71755,2011,2011,23,23,1
8M71756,2011,2011,23,23,1
8M71757,2011,2011,23,23,1
8M71758,2011,2012,24,24,1
8M71759,2011,2011,24,24,1
8M71760,2011,2011,24,24,1
8M71761,2011,2012,24,24,1
8M71762,2011,2011,24,24,1
8M71763,2011,2011,24,24,1
8M71764,2011,2011,24,24,1
8M71765,2010,2011,24,24,1
8M71766,2011,2011,24,23,1
8M71767,2011,2011,24,24,1
8M71768,2011,2011,24,24,1
8M71769,2011,2011,24,24,1
8M71770,2011,2011,24,24,1
8M71771,2011,2011,24,24,1
8M71772,2011,2011,24,24,1
8M71773,2011,2015,24,23,1
8M71774,2011,2011,24,24,1
8M71775,2011,2012,24,23,1
8M71776,2011,2011,23,23,1
8M71777,2011,2015,23,23,1
8M71778,2011,2011,23,23,1
8M71779,2011,2011,23,23,1
8M71780,2011,2011,23,23,1
8M71781,2011,2011,23,23,1
8M71782,2011,2011,23,23,1
8M71783,2011,2013,23,23,1
8M71784,2011,2011,23,23,1
8M71785,2011,2011,23,23,1
8M71786,2011,2011,23,23,1
8M71787,2011,2011,23,23,1
8M71788,2011,2011,23,23,1
8M71789,2011,2011,23,23,1
8M71790,2011,2011,23,23,1
8M71791,2011,2011,24,24,1
8M71792,2011,2011,24,24,1
8M71793,2011,2011,24,24,1
8M71794,2011,2011,24,24,1
8M71795,2011,2011,24,24,1
8M71796,2011,2011,24,24,1
8M71797,2011,2011,24,24,1
8M71798,2011,2011,24,24,1
8M71799,2011,2011,24,24,1
8M71800,2011,2011,34,34, 
8M71801,2010,2011,66,66, 
8M71802,2010,2011,66,66, 
8M71803,2010,2011,66,66, 
8M71804,2010,2011,66,66, 
8M71805,2010,2011,66,66, 
8M71806,2010,2011,66,66, 
8M71807,2010,2011,66,66, 
8M71808,2010,2011,66,66, 
8M71809,2010,2011,66,66, 
8M71810,2010,2011,332,332, 
8M71811,2010,2011,20,20,1
8M71812,2011,2011,27,27,1
8M71814,2011,2011,27,27,1
8M71815,2011,2011,27,27,1
8M71816,2011,2011,27,27,1
8M71817,2011,2011,27,27,1
8M71818,2011,2011,27,27,1
8M71819,2011,2014,27,28,1
8M71820,2011,2011,27,27,1
8M71821,2011,2011,27,27,1
8M71822,2011,2011,27,27,1
8M71823,2011,2013,27,27,1
8M71824,2011,2011,27,27,1
8M71825,2011,2011,22,22,1
8M71826,2011,2014,27,27,1
8M71827,2011,2011,27,27,1
8M71828,2011,2011,27,27,1
8M71829,2011,2011,27,27,1
8M71830,2011,2011,27,27,1
8M71831,2011,2012,20,26,1
8M71832,2011,2011,20,20,1
8M71833,2011,2011,20,20,1
8M71834,2011,2012,26,26,1
8M71835,2011,2014,26,26,1
8M71836,2011,2012,26,26,1
8M71837,2011,2011,26,26,1
8M71838,2011,2011,26,26,1
8M71839,2011,2011,26,26,1
8M71840,2011,2011,26,26,1
8M71841,2011,2011,26,26,1
8M71842,2011,2011,26,26,1
8M71843,2011,2011,26,26,1
8M71844,2011,2011,26,26,1
8M71845,2011,2011,26,26,1
8M71846,2011,2011,26,26,1
8M71847,2011,2011,26,26,1
8M71848,2011,2011,26,26,1
8M71849,2011,2011,26,26,1
8M71850,2011,2011,26,26,1
8M71851,2011,2011,27,27,1
8M71852,2011,2011,27,27,1
8M71853,2011,2011,27,27,1
8M71854,2011,2011,27,27,1
8M71855,2011,2011,27,27,1
8M71856,2011,2011,27,27,1
8M71857,2011,2011,27,27,1
8M71858,2011,2011,27,27,1
8M71859,2011,2011,27,27,1
8M71860,2011,2011,27,27,1
8M71861,2011,2011,27,27,1
8M71862,2011,2011,27,27,1
8M71863,2011,2011,27,27,1
8M71864,2010,2011,27,27,1
8M71865,2011,2013,27,27,1
8M71866,2010,2013,27,27,1
8M71867,2011,2012,27,27,1
8M71868,2011,2011,27,27,1
8M71869,2011,2011,27,27,1
8M71870,2011,2011,27,27,1
8M71871,2011,2011,27,27,1
8M71872,2011,2012,27,27,1
8M71873,2011,2015,27,27,1
8M71874,2011,2011,27,27,1
8M71875,2011,2011,27,27,1
8M71876,2011,2011,27,27,1
8M71877,2011,2011,27,27,1
8M71878,2011,2011,27,27,1
8M71879,2011,2011,27,27,1
8M71880,2011,2011,27,27,1
8M71881,2011,2013,27,27,1
8M71882,2011,2011,27,27,1
8M71883,2011,2011,27,27,1
8M71884,2011,2011,27,27,1
8M71885,2011,2011,27,27,1
8M71886,2011,2011,27,27,1
8M71887,2011,2011,27,27,1
8M71888,2011,2011,27,27,1
8M71889,2011,2011,27,27,1
8M71890,2011,2011,27,27,1
8M71891,2011,2011,27,27,1
8M71892,2011,2011,27,27,1
8M71893,2011,2011,27,27,1
8M71894,2011,2011,27,27,1
8M71895,2011,2011,27,27,1
8M71896,2011,2012,22,22,1
8M71897,2011,2011,22,22,1
8M71898,2011,2012,22,23,1
8M71899,2011,2011,22,22,1
8M71900,2011,2011,22,22,1
8M71901,2010,2011,42,42, 
8M71902,2010,2011,42,42, 
8M71903,2010,2011,42,42, 
8M71904,2010,2011,91,91, 
8M71905,2010,2011,91,91, 
8M71906,2010,2013,91,91, 
8M71907,2010,2011,91,91, 
8M71908,2010,2013,91,91, 
8M71909,2010,2011,91,91, 
8M71910,2010,2012,91,91, 
8M71911,2010,2011,91,91, 
8M71912,2010,2011,91,91, 
8M71913,2010,2011,91,91, 
8M71914,2010,2011,42,42, 
8M71915,2010,2011,42,42, 
8M71916,2010,2015,42,42, 
8M71917,2010,2011,42,42, 
8M71918,2010,2011,42,42, 
8M71919,2010,2015,42,42, 
8M71920,2010,2013,42,42, 
8M71921,2010,2012,42,42, 
8M71922,2010,2011,42,42, 
8M71923,2010,2011,42,42, 
8M71924,2010,2014,42,42, 
8M71925,2010,2015,91,91, 
8M71926,2010,2013,91,91, 
8M71927,2010,2011,91,91, 
8M71928,2010,2011,91,91, 
8M71929,2010,2011,91,91, 
8M71930,2010,2013,91,91, 
8M71931,2010,2011,91,91, 
8M71932,2010,2012,91,91, 
8M71933,2010,2013,91,91, 
8M71934,2010,2011,91,91, 
8M71935,2010,2013,91,91, 
8M71936,2010,2011,91,91, 
8M71937,2010,2011,91,91, 
8M71938,2010,2013,91,91, 
8M71939,2010,2013,45,45, 
8M71940,2010,2011,45,45, 
8M71941,2010,2011,45,45, 
8M71942,2010,2011,45,45, 
8M71943,2010,2011,45,45, 
8M71944,2010,2011,45,45, 
8M71945,2010,2013,45,45, 
8M71947,2010,2011,45,45, 
8M71948,2010,2011,45,45, 
8M71949,2010,2011,45,45, 
8M71950,2010,2011,45,45, 
8M71951,2010,2011,45,45, 
8M71952,2010,2011,45,45, 
8M71953,2010,2013,45,45, 
8M71954,2010,2011,45,45, 
8M71955,2010,2014,45,45, 
8M71956,2010,2011,44,44, 
8M71957,2010,2011,45,45, 
8M71958,2010,2011,45,45, 
8M71959,2010,2013,46,46, 
8M71960,2010,2011,46,46, 
8M71961,2010,2013,46,46, 
8M71962,2010,2014,46,46, 
8M71963,2010,2011,46,46, 
8M71964,2010,2011,46,46, 
8M71965,2010,2011,46,46, 
8M71966,2010,2012,46,46, 
8M71967,2010,2013,46,46, 
8M71968,2010,2014,46,46, 
8M71969,2010,2012,46,46, 
8M71970,2010,2011,46,46, 
8M71971,2010,2013,46,46, 
8M71972,2010,2011,46,46, 
8M71973,2010,2011,47,47, 
8M71974,2010,2011,47,47, 
8M71975,2010,2011,47,47, 
8M71976,2010,2011,47,47, 
8M71977,2010,2011,47,47, 
8M71978,2010,2011,47,47, 
8M71979,2010,2011,47,47, 
8M71980,2010,2011,47,47, 
8M71981,2010,2011,47,47, 
8M71982,2010,2011,47,47, 
8M71983,2010,2011,47,47, 
8M71984,2010,2011,66,66, 
8M71985,2010,2011,66,66, 
8M71986,2010,2011,66,66, 
8M71987,2010,2011,66,66, 
8M71988,2010,2011,66,66, 
8M71989,2010,2011,66,66, 
8M71990,2010,2011,66,66, 
8M71991,2010,2011,66,66, 
8M71992,2010,2011,66,66, 
8M71993,2010,2011,66,66, 
8M71994,2010,2011,66,66, 
8M71995,2010,2011,66,66, 
8M71996,2010,2011,66,66, 
8M71997,2010,2011,66,66, 
8M71998,2010,2011,66,66, 
8M71999,2010,2011,66,66, 
8M72000,2010,2011,66,66, 
8M72001,2009,2010,23,23,1
8M72002,2010,2011,24,34,1
8M72003,2010,2010,24,24,1
8M72004,2010,2012,24,24,1
8M72005,2010,2010,24,24,1
8M72006,2010,2010,24,24,1
8M72007,2010,2014,24,24,1
8M72008,2010,2010,24,24,1
8M72009,2010,2011,35,28,1
8M72010,2010,2010,35,35, 
8M72011,2010,2010,35,35, 
8M72012,2010,2010,35,35, 
8M72013,2009,2010,24,24,1
8M72014,2009,2010,24,24,1
8M72015,2010,2011,24,23,1
8M72016,2009,2010,23,23,1
8M72017,2009,2010,23,23,1
8M72018,2009,2010,23,23,1
8M72019,2009,2010,23,23,1
8M72020,2010,2010,24,24,1
8M72021,2010,2011,24,24,1
8M72022,2010,2012,24,23,1
8M72023,2010,2014,24,24,1
8M72024,2010,2011,24,24,1
8M72025,2010,2010,23,23,1
8M72026,2010,2010,23,23,1
8M72027,2010,2010,23,23,1
8M72028,2010,2010,23,23,1
8M72029,2010,2010,23,23,1
8M72030,2010,2011,23,23,1
8M72031,2010,2011,23,23,1
8M72032,2010,2012,24,24,1
8M72033,2010,2010,24,24,1
8M72034,2010,2010,24,24,1
8M72035,2010,2010,24,24,1
8M72036,2010,2015,24,24,1
8M72037,2010,2014,23,24,1
8M72038,2010,2011,23,23,1
8M72039,2010,2012,23,23,1
8M72040,2010,2010,23,23,1
8M72041,2010,2010,35,35, 
8M72042,2010,2012,35,34, 
8M72043,2010,2010,35,35, 
8M72044,2010,2011,35,34, 
8M72045,2010,2012,35,23,1
8M72046,2010,2010,35,35, 
8M72047,2010,2010,35,35, 
8M72048,2010,2010,35,35, 
8M72049,2010,2010,35,35, 
8M72050,2010,2010,35,35, 
8M72051,2010,2010,35,35, 
8M72052,2010,2011,35,23,1
8M72053,2010,2010,35,35, 
8M72054,2010,2010,35,27,1
8M72055,2010,2010,35,35, 
8M72056,2010,2010,35,35, 
8M72057,2010,2010,35,35, 
8M72058,2010,2014,35,23,1
8M72059,2010,2012,35,35, 
8M72060,2010,2010,24,24,1
8M72061,2010,2010,24,24,1
8M72062,2010,2011,24,24,1
8M72063,2010,2010,24,24,1
8M72064,2010,2010,24,24,1
8M72065,2010,2010,24,24,1
8M72066,2010,2010,24,24,1
8M72067,2010,2010,24,24,1
8M72068,2010,2010,24,24,1
8M72069,2010,2010,24,24,1
8M72070,2010,2010,24,24,1
8M72071,2010,2010,24,24,1
8M72072,2010,2010,24,24,1
8M72073,2010,2010,24,24,1
8M72074,2010,2010,24,24,1
8M72075,2010,2010,24,24,1
8M72076,2010,2010,24,24,1
8M72077,2010,2010,24,24,1
8M72078,2010,2014,24,24,1
8M72079,2010,2010,24,24,1
8M72080,2010,2010,24,24,1
8M72081,2010,2011,24,24,1
8M72082,2010,2010,24,24,1
8M72083,2010,2010,24,24,1
8M72084,2010,2011,24,35,1
8M72085,2010,2010,34,34, 
8M72086,2010,2010,34,34, 
8M72087,2010,2014,34,27,1
8M72088,2010,2010,34,34, 
8M72089,2010,2010,34,34, 
8M72090,2010,2010,34,34, 
8M72091,2010,2010,34,34, 
8M72092,2010,2010,34,34, 
8M72093,2010,2010,34,34, 
8M72094,2010,2014,34,40, 
8M72095,2010,2011,34,34, 
8M72096,2010,2010,34,34, 
8M72097,2010,2014,34,34, 
8M72098,2010,2010,34,34, 
8M72099,2010,2010,34,34, 
8M72100,2010,2012,34,34, 
8M72101,2010,2010,23,23,1
8M72102,2010,2010,23,23,1
8M72103,2010,2010,35,35, 
8M72104,2010,2010,35,35, 
8M72105,2010,2010,35,35, 
8M72106,2010,2010,35,35, 
8M72107,2010,2010,35,35, 
8M72108,2010,2010,35,35, 
8M72109,2010,2010,35,34, 
8M72110,2010,2014,35,35, 
8M72111,2010,2010,35,35, 
8M72112,2010,2011,34,27,1
8M72113,2010,2011,34,35, 
8M72114,2010,2012,34,23,1
8M72115,2010,2010,34,34, 
8M72116,2010,2010,34,34, 
8M72117,2010,2010,34,34, 
8M72118,2010,2010,34,34, 
8M72119,2010,2010,34,34, 
8M72120,2009,2010,24,24,1
8M72121,2010,2010,24,24,1
8M72122,2010,2010,24,24,1
8M72123,2010,2010,24,24,1
8M72124,2010,2014,24,24,1
8M72125,2010,2011,24,24,1
8M72126,2010,2010,24,24,1
8M72127,2010,2010,24,24,1
8M72128,2010,2011,24,24,1
8M72129,2010,2010,35,35, 
8M72130,2010,2010,35,35, 
8M72131,2010,2011,35,35, 
8M72132,2010,2010,35,35, 
8M72133,2010,2012,35,34, 
8M72134,2010,2010,23,23,1
8M72135,2010,2011,23,23,1
8M72136,2009,2011,23,23,1
8M72137,2010,2010,23,23,1
8M72138,2010,2010,23,23,1
8M72139,2010,2010,23,23,1
8M72140,2010,2010,23,23,1
8M72141,2010,2010,23,23,1
8M72142,2010,2010,23,23,1
8M72143,2010,2012,23,23,1
8M72144,2010,2011,23,23,1
8M72145,2010,2010,23,23,1
8M72146,2010,2010,23,23,1
8M72147,2010,2010,23,23,1
8M72148,2010,2010,23,23,1
8M72149,2010,2010,23,23,1
8M72150,2010,2010,23,23,1
8M72151,2010,2010,23,23,1
8M72152,2010,2010,34,34, 
8M72153,2010,2010,34,34, 
8M72154,2010,2010,34,34, 
8M72155,2010,2010,34,34, 
8M72156,2010,2010,34,34, 
8M72157,2010,2010,34,34, 
8M72158,2010,2010,24,24,1
8M72159,2010,2010,24,24,1
8M72160,2010,2010,24,24,1
8M72161,2010,2010,23,23,1
8M72162,2010,2010,23,23,1
8M72163,2010,2010,23,23,1
8M72164,2010,2010,23,23,1
8M72165,2010,2010,23,23,1
8M72166,2010,2010,23,23,1
8M72167,2010,2010,23,23,1
8M72168,2010,2015,23,23,1
8M72169,2010,2010,23,23,1
8M72170,2010,2010,23,23,1
8M72171,2010,2010,35,35, 
8M72172,2010,2013,35,28,1
8M72173,2010,2010,35,35, 
8M72174,2010,2010,35,35, 
8M72176,2010,2011,24,23,1
8M72177,2010,2010,24,24,1
8M72178,2010,2014,24,24,1
8M72179,2010,2011,23,23,1
