ID,ringnr,indnr,sex,island_current,adultSNPisland,hatchisland,hatchyear,year,month,day,age,tarsus,wing,billD,billL,mass,totalbadge,visiblebadge
824,8887353,617,1,27,26,26,2002,2003,8,2,1,18.76,83.59,8.83,13.36,34,21.7616635393529,-99
824,8887353,617,1,27,26,26,2002,2003,8,2,1,18.78,83.86,8.26,13.69,34.2,21.365158553121,15.3466608746007
824,8887353,617,1,27,26,26,2002,2004,8,6,2,19.07,80.85,8.4,12.22,34.6,19.2839311344964,18.6069879346443
827,8887357,618,1,38,38,38,2002,2003,6,17,1,18.79,84.61,8.4,13.39,29.8,21.6060176802668,14.8701042363529
827,8887357,618,1,38,38,38,2002,2003,6,17,1,18.5,82.86,8.06,13.69,29.8,19.318902660348,14.8549654997916
827,8887357,618,1,38,38,38,2002,2003,7,26,1,18.6,81.59,8.43,13.16,31,-99,-99
827,8887357,618,1,38,38,38,2002,2003,7,26,1,18.7,83,8.4,14.2,31,20.5382569854406,16.6679332852037
828,8887358,619,2,38,38,38,2002,2006,5,20,4,19.23,80.86,8.29,14.24,29.6,-99,-99
829,8887360,620,2,38,38,38,2002,2003,5,21,1,18.25,79.86,7.66,13.39,30.4,-99,-99
829,8887360,620,2,38,38,38,2002,2003,7,26,1,18.38,78,7.9,13.2,30,-99,-99
829,8887360,620,2,38,38,38,2002,2003,7,26,1,18.45,77.59,7.93,13.66,30,-99,-99
829,8887360,620,2,38,38,38,2002,2004,5,22,2,18.5,78.59,7.93,12.86,29.5,-99,-99
829,8887360,620,2,38,38,38,2002,2004,5,22,2,18.35,79,8,13,29.5,-99,-99
829,8887360,620,2,38,38,38,2002,2004,7,6,2,19.44,78.59,8.03,13.16,27.9,-99,-99
829,8887360,620,2,38,38,38,2002,2004,8,7,2,18.39,82.61,8.3,13.69,26.5,-99,-99
831,8887370,621,2,27,27,27,2002,2004,5,23,2,20.2,75.59,8.53,13.56,23.6,-99,-99
831,8887370,621,2,27,27,27,2002,2004,5,23,2,20.2,77,8.3,13.4,23.6,-99,-99
832,8887373,622,1,26,26,26,2002,2003,7,9,1,20.07,80,8.1,14.8,32.3,19.6308430791956,17.2907489716322
832,8887373,622,1,26,26,26,2002,2004,7,15,2,20.06,79.59,8.13,14.76,32.7,19.318902660348,18.1292581205079
832,8887373,622,1,26,26,26,2002,2004,7,15,2,20.15,78.59,8.13,14.66,31.5,20.1511786255792,18.7155015962704
832,8887373,622,1,26,26,26,2002,2004,8,9,2,20.66,79.61,8.43,15,36.6,20.3732667974481,16.8425057518173
832,8887373,622,1,26,26,26,2002,2006,6,27,4,20.36,81.92,8.8,14.95,32.8,20.0392115613364,18.0919871766481
832,8887373,622,1,26,26,26,2002,2007,5,31,5,20.05,80.86,8.18,15.18,31.9,20.4614271252032,17.2124954611468
833,8887379,623,1,26,26,26,2002,2003,7,9,1,19.9,81,8.4,13.7,32.5,19.4234394482543,17.6640878621003
833,8887379,623,1,26,26,26,2002,2004,7,15,2,19.75,83.59,8.83,13.86,32.4,19.2137971260238,16.7755774863341
833,8887379,623,1,26,26,26,2002,2005,6,9,3,19.84,83.59,8.53,14.06,34.7,20.8319466205153,18.0296977234783
833,8887379,623,1,26,26,26,2002,2006,8,10,4,19.82,82.7,8.86,14.19,33,20.5710962274741,15.7375347497631
834,8887385,624,1,20,20,20,2001,2002,7,26,1,20.1,81.86,8.16,14.19,35.5,21.9059352687805,17.6640878621003
834,8887385,624,1,20,20,20,2001,2003,8,5,2,20.18,83.86,8.26,14.39,32,-99,20.1511786255792
834,8887385,624,1,20,20,20,2001,2004,5,21,3,19.98,83.59,7.93,13.56,33,20.6801837516014,17.0152872441226
834,8887385,624,1,20,20,20,2001,2004,5,21,3,20.2,83,8,13.6,33,21.2172099956615,17.7530279107537
834,8887385,624,1,20,20,20,2001,2006,5,26,5,20.21,83.86,7.84,14.06,33.2,20.4394226924343,16.1328856687203
835,8887396,625,1,38,38,38,2002,2003,5,21,1,18.62,81.86,8.46,13.49,-99,20.2403063217927,15.5650248955792
836,8887399,626,1,38,38,38,2002,2004,5,22,2,18.46,78.59,7.83,12.46,27.5,21.8442212037875,18.1292581205079
836,8887399,626,1,38,38,38,2002,2004,5,22,2,18.38,79,7.7,13,27.5,19.6308430791956,16.9224702688467
837,8887406,627,2,38,38,38,2002,2003,7,26,1,19.05,77,8.2,13.5,29.7,-99,-99
837,8887406,627,2,38,38,38,2002,2003,7,26,1,19.11,76.59,-99,-99,29.7,-99,-99
837,8887406,627,2,38,38,38,2002,2004,7,6,2,19.08,76.59,8.23,13.66,28.4,-99,-99
837,8887406,627,2,38,38,38,2002,2006,5,20,4,19.14,78.92,8.24,13.53,31,-99,-99
837,8887406,627,2,38,38,38,2002,2007,5,10,5,19.05,79.86,8.49,13.45,31.6,-99,-99
837,8887406,627,2,38,38,38,2002,2007,5,26,5,19.12,78.86,8.17,13.68,32,-99,-99
838,8887408,628,1,28,28,28,2002,2003,7,19,1,19.9,80,8.3,13.3,31.5,19.9379036009306,16.0770022081233
838,8887408,628,1,28,28,28,2002,2003,8,7,1,19.87,80.61,8.4,12.89,30.7,21.365158553121,16.491512968797
838,8887408,628,1,28,28,28,2002,2003,8,10,1,19.96,79,8.5,14.41,32.2,-99,15.9505485799078
839,8887411,629,2,28,28,28,2001,2002,7,8,1,20.1,77,8.5,14.71,30.8,-99,-99
840,8887414,630,2,27,28,28,2002,2003,5,16,1,18.9,76,7.8,12.9,30.4,-99,-99
841,8887416,631,2,28,28,28,2001,2002,7,8,1,20.4,79,8.1,14.31,30.8,-99,-99
841,8887416,631,2,28,28,28,2001,2002,7,27,1,20.32,77.86,8.76,14.79,32.5,-99,-99
842,8887421,632,1,28,28,28,2001,2002,7,16,1,20.7,81,8.6,15.31,35.4,21.0682225163871,19.3305457760509
848,8887448,633,1,27,27,27,2002,2005,6,11,3,20.76,84.57,8.4,15.1,34.1,20.6801837516014,18.3021856618274
848,8887448,633,1,27,27,27,2002,2005,6,11,3,20.6,84.43,8.45,14.91,34.1,20.1511786255792,18.5099972987572
848,8887448,633,1,27,27,27,2002,2005,6,11,3,20.65,83,8.3,15,34.1,19.8360782414267,18.3512942322878
848,8887448,633,1,27,27,27,2002,2005,6,11,3,20.64,83,8.4,14.9,34,20.4614271252032,19.0018420159731
848,8887448,633,1,27,27,27,2002,2005,6,11,3,20.84,83.57,8.3,15.1,34,21.9059352687805,18.5706758089198
849,8887449,634,1,27,27,27,2002,2004,6,15,2,20.3,80.59,8.23,14.56,30.5,17.6513455577755,15.1548672049609
849,8887449,634,1,27,27,27,2002,2004,8,8,2,20.43,82.61,8.4,15.19,31.2,19.5619528677481,16.5459964946207
849,8887449,634,1,27,27,27,2002,2005,7,8,3,20.42,81,8.6,14.8,30.8,19.8360782414267,17.1732349893664
850,8887450,635,2,27,27,27,2002,2003,6,24,1,20.54,80.61,8.4,14.99,34.2,-99,-99
851,8887451,636,2,27,27,27,2002,2004,8,8,2,20.56,77.61,7.9,15.19,29.6,-99,-99
851,8887451,636,2,27,27,27,2002,2006,7,12,4,20.67,77.92,8.17,15.06,31.5,-99,-99
851,8887451,636,2,27,27,27,2002,2006,8,7,4,20.54,79.7,8.26,14.49,34,-99,-99
851,8887451,636,2,27,27,27,2002,2007,6,12,5,20.51,79,7.97,14.18,31.5,-99,-99
851,8887451,636,2,27,27,27,2002,2007,8,9,5,20.48,78,7.87,14.67,29.6,-99,-99
851,8887451,636,2,27,27,27,2002,2008,6,1,5,20.47,79,7.95,14.03,29.3,-99,-99
851,8887451,636,2,27,27,27,2002,2008,6,1,5,20.45,80,8.07,14.47,29.3,-99,-99
851,8887451,636,2,27,27,27,2002,2008,6,7,5,20.49,78.86,8.04,14.74,28.7,-99,-99
851,8887451,636,2,27,27,27,2002,2008,6,7,5,20.45,80.38,8.06,14.64,27.2,-99,-99
851,8887451,636,2,27,27,27,2002,2008,8,14,5,20.51,80.43,7.98,14.49,30.6,-99,-99
857,8887462,637,1,22,22,22,2002,2005,7,11,3,20.16,82.59,8.63,14.36,37.1,20.0167429918056,18.7155015962704
858,8887472,638,2,26,26,26,2002,2003,5,26,1,19.2,79.86,8.26,14.49,33.7,-99,-99
858,8887472,638,2,26,26,26,2002,2003,7,9,1,19.29,78,8.4,14.4,30,-99,-99
858,8887472,638,2,26,26,26,2002,2006,7,4,4,19.36,78.92,8.09,14.77,32,-99,-99
858,8887472,638,2,26,26,26,2002,2006,7,13,4,19.19,77.86,8.51,15.02,31.7,-99,-99
858,8887472,638,2,26,26,26,2002,2008,8,13,5,19.08,79.43,8.5,13.89,31.2,-99,-99
858,8887472,638,2,26,26,26,2002,2010,8,2,5,19,79,8.36,14.55,32.7,-99,-99
859,8887474,639,2,26,26,26,2002,2003,7,9,1,19.62,79,8.2,14.4,37,-99,-99
859,8887474,639,2,26,26,26,2002,2004,7,15,2,19.5,78.59,8.13,14.36,32.3,-99,-99
859,8887474,639,2,26,26,26,2002,2004,7,28,2,19.51,77.59,8.23,14.46,31.1,-99,-99
859,8887474,639,2,26,26,26,2002,2006,8,1,4,19.7,80,8.4,14.21,31.7,-99,-99
860,8887475,640,2,26,26,26,2002,2003,5,26,1,18.48,77.86,8.36,13.89,31.5,-99,-99
860,8887475,640,2,26,26,26,2002,2003,7,9,1,18.67,77,8.5,13.9,31.5,-99,-99
861,8887477,641,1,26,26,26,2002,2003,5,26,1,18.15,80.86,7.76,13.69,30.7,21.6995391656136,16.7755774863341
861,8887477,641,1,26,26,26,2002,2003,7,9,1,18.47,81,8.2,13.8,29.7,19.5158909609579,17.4203903515392
863,8887481,642,1,28,28,28,2002,2003,6,28,1,20.34,81.61,8.3,14.99,29.9,20.9933322747962,15.7661028792787
863,8887481,642,1,28,28,28,2002,2005,6,17,3,20.5,83.57,8.3,13.8,33.3,19.6308430791956,15.680242345066
863,8887481,642,1,28,28,28,2002,2005,6,23,3,20.34,82.59,8.33,13.46,33.8,19.0609548554106,15.1993420910249
866,8887488,643,1,27,27,27,2002,2003,7,29,1,19.39,82.61,8.4,14.49,32.9,21.0682225163871,18.0296977234783
867,8887490,644,2,38,38,38,2002,2003,5,21,1,18.85,77.86,7.46,12.59,32.5,-99,-99
869,8904654,645,2,23,23,23,2002,2003,8,11,1,20.18,76.7,8.06,14.09,32,-99,-99
871,8904661,646,2,23,23,23,2003,2005,7,19,2,20.35,79,8.3,14.11,33.7,-99,-99
873,8934027,647,1,26,28,28,2003,2004,7,15,1,19.33,79.59,8.33,14.16,29.8,20.0167429918056,15.9928108848945
873,8934027,647,1,26,28,28,2003,2006,8,1,3,19.45,84,8.3,14.31,29.5,19.7223223784624,16.1607549328613
874,8934028,648,2,28,28,28,2003,2006,8,2,3,19.72,80,8.5,14.31,33.2,-99,-99
876,8934039,649,2,24,22,22,2003,2004,8,4,1,19.36,78.61,8.3,13.79,29.7,-99,-99
878,8934058,650,1,27,27,27,2003,2004,8,3,1,19.88,74,7.8,14.1,28,20.1511786255792,18.3512942322878
879,8934059,651,1,27,27,27,2003,2004,8,3,1,19.74,79,9,14.8,26.2,20.0167429918056,18.3512942322878
880,8934062,652,2,27,27,27,2003,2005,6,18,2,19.01,77.43,7.85,14.51,31.5,-99,-99
881,8934064,653,2,27,27,27,2003,2005,6,18,2,19.81,78.57,8,14.6,43.7,-99,-99
882,8934066,654,2,27,27,27,2003,2006,7,12,3,19.8,78.92,8.07,15.31,32,-99,-99
882,8934066,654,2,27,27,27,2003,2006,7,27,3,20,78,7.9,14.21,31.3,-99,-99
882,8934066,654,2,27,27,27,2003,2007,6,19,4,19.79,80.03,8.1,14.3,28.9,-99,-99
882,8934066,654,2,27,27,27,2003,2007,6,19,4,19.88,79.07,7.95,14.01,-99,-99,-99
882,8934066,654,2,27,27,27,2003,2008,6,7,5,19.81,79.86,8.13,13.2,30,-99,-99
883,8934069,655,1,27,27,27,2003,2005,6,7,2,19.61,78.59,8.13,14.16,32.2,20.351167042703,16.7352920500361
883,8934069,655,1,27,27,27,2003,2007,8,17,4,19.64,80,8.45,14.55,34.5,20.351167042703,19.0963347268527
885,8934072,656,1,27,27,27,2003,2006,5,14,3,18.63,83,8.39,14.06,33.4,21.5329979334044,18.3512942322878
885,8934072,656,1,27,27,27,2003,2006,5,14,3,18.61,83.48,8.33,14.03,33.4,23.5684110622672,17.6258333136337
885,8934072,656,1,27,27,27,2003,2006,5,14,3,18.66,82.92,8.4,14.13,33.4,21.3018778514947,19.0963347268527
888,8934077,657,2,27,27,27,2003,2004,8,3,1,19.77,75,8,14.3,26.8,-99,-99
889,8934087,658,1,30,27,27,2003,2004,7,29,1,18.68,77.59,8.23,13.36,30,19.0018420159731,14.109216845736
891,8934090,659,1,27,27,27,2003,2004,8,5,1,20.38,77.85,8.1,13.92,33.7,18.424711666672,16.3682619724881
892,8934095,660,1,26,26,26,2003,2004,8,9,1,16.81,76.61,7.93,13,33.2,21.4072417653466,17.9044687159379
894,8934215,661,2,24,24,24,2003,2006,6,13,3,19.21,76.85,7.84,14.39,30.8,-99,-99
895,8934216,662,2,30,26,26,2003,2004,7,29,1,19.66,76.59,8.33,13.66,37.8,-99,-99
895,8934216,662,2,30,26,26,2003,2007,6,26,4,19.61,79,8.35,14.19,35.7,-99,-99
896,8934217,663,2,26,26,26,2003,2004,8,9,1,20.23,74.61,8.53,12.8,30.4,-99,-99
897,8934219,664,2,26,26,26,2003,2004,8,9,1,17.16,73.61,8.23,13.8,33.8,-99,-99
898,8934224,665,2,26,26,26,2003,2004,7,15,1,19.16,78.59,7.93,13.96,30.7,-99,-99
899,8934225,666,1,26,26,26,2003,2006,6,27,3,19.76,80.92,8.09,14.12,32.3,21.1641205817771,16.3682619724881
900,8934227,667,1,38,38,38,2003,2004,5,22,1,20.33,80.59,8.33,13.16,29.3,19.8360782414267,15.0804509216402
900,8934227,667,1,38,38,38,2003,2004,5,22,1,20.22,79,8.5,13.2,29.3,18.8592152540873,15.1993420910249
900,8934227,667,1,38,38,38,2003,2004,7,14,1,20.16,79.86,7.96,13.59,30.3,20.0167429918056,14.8701042363529
901,8934228,668,1,38,38,38,2003,2004,5,22,1,20.2,78.59,8.03,13.16,31.6,21.6060176802668,17.6258333136337
901,8934228,668,1,38,38,38,2003,2004,5,22,1,20.29,78,8.1,13,31.6,20.1511786255792,18.6069879346443
901,8934228,668,1,38,38,38,2003,2004,7,6,1,20.23,77.59,8.13,12.96,31,20.0167429918056,16.0770022081233
901,8934228,668,1,38,38,38,2003,2004,7,14,1,20.21,78.86,8.26,12.99,30,20.8319466205153,18.0919871766481
902,8934231,669,1,24,24,24,2003,2005,7,23,2,19.68,80,7.9,13.41,32.5,20.4614271252032,18.6190762391693
903,8934236,670,2,23,24,24,2003,2004,6,10,1,18.24,75.59,8.13,13.66,30,-99,-99
905,8934301,671,2,27,27,27,2002,2003,5,16,1,17.97,76,7.9,13.1,29.7,-99,-99
906,8934302,672,2,27,27,27,2002,2003,5,16,1,18.83,75,8,14.3,31.5,-99,-99
907,8934304,673,2,27,27,27,2003,2005,6,13,2,18.9,78.43,8.15,14.71,32.9,-99,-99
907,8934304,673,2,27,27,27,2003,2005,6,19,2,19.21,78.57,8.3,14.8,31.9,-99,-99
907,8934304,673,2,27,27,27,2003,2008,7,3,5,18.72,82.38,8.7,14.63,31.2,-99,-99
907,8934304,673,2,27,27,27,2003,2008,7,25,5,18.97,81.03,8.58,14.98,31.8,-99,-99
908,8934311,674,2,27,27,27,2002,2003,7,15,1,18.65,77,8.2,13.8,29.2,-99,-99
909,8934313,675,2,27,27,27,2002,2003,7,15,1,20.55,79,8,14.5,30.8,-99,-99
911,8934329,676,1,27,28,28,2003,2005,7,23,2,20.48,80.57,8.6,15.1,35.8,18.7155015962704,18.7155015962704
911,8934329,676,1,27,28,28,2003,2006,5,15,3,20.37,80.48,8.55,14.15,34,20.8319466205153,17.6258333136337
911,8934329,676,1,27,28,28,2003,2006,5,15,3,20.3,81,8.25,14.19,34,20.1511786255792,17.2124954611468
911,8934329,676,1,27,28,28,2003,2006,5,15,3,20.35,81.92,8.19,14.27,-99,19.0018420159731,16.7755774863341
912,8934333,677,1,28,28,28,2003,2006,7,14,3,20.09,76.92,8.23,14.41,32.2,21.1534867102329,17.2255624001076
913,8934338,678,1,38,38,38,2003,2004,5,22,1,19.9,79.59,8.43,13.26,32.6,20.7670411951245,17.6640878621003
913,8934338,678,1,38,38,38,2003,2004,5,22,1,19.81,80,8.3,13.2,32.6,20.3622199182702,17.1076006500035
913,8934338,678,1,38,38,38,2003,2004,7,6,1,19.89,80.59,8.13,13.16,30,19.6308430791956,15.9505485799078
913,8934338,678,1,38,38,38,2003,2006,5,20,3,19.73,84.86,8.25,12.57,-99,19.6308430791956,16.1328856687203
913,8934338,678,1,38,38,38,2003,2006,6,7,3,19.88,82.92,8.32,12.77,30.2,19.1198849368923,17.1076006500035
913,8934338,678,1,38,38,38,2003,2006,7,28,3,19.9,82.92,8.48,13.54,31,19.9379036009306,18.0296977234783
914,8934339,679,1,38,38,38,2003,2004,8,7,1,20.43,82.61,8.5,13.79,30,19.3538109942202,15.9505485799078
914,8934339,679,1,38,38,38,2003,2005,5,12,2,20.07,83.86,8.66,13.09,32.6,20.0392115613364,15.7661028792787
914,8934339,679,1,38,38,38,2003,2006,6,7,3,20.51,84.92,8.71,12.66,32.7,21.6060176802668,18.1292581205079
914,8934339,679,1,38,38,38,2003,2006,8,3,3,20.15,85,8.57,12.8,31.5,21.0682225163871,17.7530279107537
914,8934339,679,1,38,38,38,2003,2008,8,7,5,20.13,86.38,8.76,12.53,36.1,22.2423020391326,17.0152872441226
914,8934339,679,1,38,38,38,2003,2009,6,4,5,20.51,84,8.57,13.23,34.5,20.5382569854406,19.8360782414267
915,8934343,680,1,38,38,38,2003,2004,8,7,1,19.55,81.61,8.2,14.19,27.6,21.1641205817771,18.8592152540873
916,8934353,681,2,332,27,27,2003,2005,6,14,2,19.89,79.57,8.3,13.7,34.5,-99,-99
917,8934354,682,2,28,28,28,2002,2003,7,19,1,19.19,78,8.2,14.5,32,-99,-99
918,8934355,683,2,28,28,28,2002,2003,7,19,1,20.06,78,8.1,14.7,32,-99,-99
918,8934355,683,2,28,28,28,2002,2003,8,7,1,19.98,77.86,8.26,14.79,33.2,-99,-99
918,8934355,683,2,28,28,28,2002,2004,7,27,2,20.04,77.59,8.13,15.26,31.2,-99,-99
920,8934364,684,2,27,27,27,2003,2004,6,10,1,19.61,80.61,8.3,14.59,32.1,-99,-99
922,8934368,685,1,27,27,27,2003,2005,6,19,2,18.91,81.57,7.6,14.2,31.6,19.7223223784624,18.0919871766481
923,8934369,686,1,27,27,27,2003,2004,8,5,1,20.03,81.85,7.7,13.82,31.5,19.4234394482543,17.4462030253004
924,8934373,687,2,27,27,27,2002,2003,7,21,1,20.7,80,8.1,14.6,30.5,-99,-99
924,8934373,687,2,27,27,27,2002,2004,8,11,2,20.67,80,8.3,14.6,30,-99,-99
925,8934374,688,2,27,27,27,2003,2004,7,18,1,20.18,80.86,8.86,14.19,36.7,-99,-99
925,8934374,688,2,27,27,27,2003,2007,7,19,4,20.04,79.59,8.38,14.29,34.6,-99,-99
926,8934375,689,1,27,27,27,2002,2003,7,21,1,19.12,81,8.6,14.7,29.5,19.7109106841871,17.3686499187473
927,8934376,690,2,27,27,27,2002,2003,7,21,1,18.85,77,8.9,14.7,29.8,-99,-99
928,8934380,691,2,26,26,26,2002,2003,7,22,1,19.83,76,8.3,14.7,33.5,-99,-99
938,8934451,692,2,22,23,23,2003,2004,5,24,1,19.72,78.86,8.36,13.99,31.9,-99,-99
939,8934458,693,2,26,26,26,2002,2003,5,26,1,18.42,76.86,7.66,13.49,34.6,-99,-99
940,8934459,694,1,26,26,26,2002,2003,5,26,1,19.86,82.86,8.36,15.19,31.7,20.3622199182702,15.0356243634909
941,8934460,695,1,26,26,26,2002,2003,5,26,1,19.03,81.86,8.56,13.39,34.3,18.7155015962704,15.3613150478727
941,8934460,695,1,26,26,26,2002,2006,8,1,4,19.23,83,8.6,13.91,31.4,20.0167429918056,15.1548672049609
941,8934460,695,1,26,26,26,2002,2007,5,31,5,18.88,81.86,8.7,13.73,31.3,20.5382569854406,16.7755774863341
943,8934471,696,2,24,24,24,2002,2003,6,3,1,19.07,75,8.3,13.1,-99,-99,-99
943,8934471,696,2,24,24,24,2002,2005,7,23,3,19,77,8.4,13.41,30.5,-99,-99
944,8934472,697,2,24,24,24,2002,2003,6,4,1,19.66,79,8.2,14,32,-99,-99
944,8934472,697,2,24,24,24,2002,2006,6,27,4,19.78,79.48,8.26,14.03,34.7,-99,-99
945,8934473,698,1,24,24,24,2002,2003,6,4,1,19.48,82,7.9,14.3,29.2,20.4394226924343,17.0020586988753
946,8934474,699,2,24,24,24,2002,2003,6,4,1,19.58,75,8.2,12.7,32.8,-99,-99
946,8934474,699,2,24,24,24,2002,2004,7,12,2,19.5,72.59,8.23,13.16,31.4,-99,-99
947,8934475,700,2,24,24,24,2002,2003,6,4,1,19.4,78,8.2,14.2,30.5,-99,-99
949,8934484,701,1,23,23,23,2003,2005,7,13,2,19.76,81.59,8.63,14.06,31.8,19.5043584872715,18.7874958416496
951,8934497,702,1,26,26,26,2003,2004,7,15,1,19.97,81.59,8.43,14.06,32.3,20.8966504492945,18.0919871766481
951,8934497,702,1,26,26,26,2003,2004,7,15,1,19.87,81.59,8.23,13.96,32,19.7906543600761,17.7530279107537
951,8934497,702,1,26,26,26,2003,2004,7,28,1,20.05,79.59,8.43,14.16,31.2,17.8541311746049,16.1468263135515
951,8934497,702,1,26,26,26,2003,2005,6,9,2,19.73,83.59,8.13,14.16,34.5,20.6257121089188,19.0018420159731
953,8934499,703,1,26,26,26,2003,2004,7,15,1,18.62,81.86,8.06,14.19,32.3,21.6060176802668,18.3512942322878
955,8934514,704,1,23,27,27,2003,2004,6,10,1,20,81.59,8.13,13.06,31.7,22.4937769171831,18.1416647527177
956,8934532,705,1,38,38,38,2003,2004,7,6,1,19.12,80.59,8.53,13.56,30,19.1198849368923,15.680242345066
956,8934532,705,1,38,38,38,2003,2005,5,12,2,18.84,82.86,8.36,13.59,31.2,19.5043584872715,18.1292581205079
957,8934534,706,2,38,38,38,2003,2004,7,6,1,20.51,78.59,8.23,13.96,32.2,-99,-99
958,8934537,707,1,38,38,38,2003,2004,5,22,1,19.65,81.59,8.53,13.66,30.6,21.5329979334044,16.5459964946207
958,8934537,707,1,38,38,38,2003,2004,5,22,1,19.65,80,8.1,14.2,30.6,20.5710962274741,15.3905815354716
958,8934537,707,1,38,38,38,2003,2007,5,10,4,19.62,84.86,8.93,14.38,32,20.9933322747962,16.3682619724881
960,8934547,708,1,27,27,27,2003,2004,8,11,1,19.95,77.61,8.03,13.5,30.1,20.1064666214629,15.5650248955792
960,8934547,708,1,27,27,27,2003,2006,6,17,3,19.99,78.85,8.12,13.98,31.8,19.7109106841871,15.0356243634909
960,8934547,708,1,27,27,27,2003,2007,7,13,4,19.77,78.86,8.63,14.19,30.5,20.1511786255792,17.5618905588208
961,8934548,709,2,27,27,27,2003,2004,8,5,1,19.95,77.85,7.7,13.52,32.2,-99,-99
962,8934559,710,1,26,26,26,2003,2006,7,13,3,20.12,81.92,8.14,14.18,-99,-99,-99
966,8934596,711,1,38,38,38,2003,2004,5,22,1,20.54,81.59,8.43,13.16,30.2,22.5137735619776,16.5459964946207
966,8934596,711,1,38,38,38,2003,2004,5,22,1,20.4,79,8.3,13.1,30.2,20.2403063217927,15.3905815354716
966,8934596,711,1,38,38,38,2003,2004,7,6,1,20.92,79.59,8.03,13.16,29.8,19.8360782414267,16.6003012020867
967,8934600,712,1,26,26,26,2003,2004,8,9,1,19.74,78.61,8.33,14.7,34.7,21.6995391656136,14.1887279204304
967,8934600,712,1,26,26,26,2003,2006,8,1,3,19.33,83,8.5,15.21,31,-99,-99
967,8934600,712,1,26,26,26,2003,2007,6,13,4,19.27,82.86,8.43,14.62,-99,20.5382569854406,18.3021856618274
967,8934600,712,1,26,26,26,2003,2008,8,13,5,19.25,82.43,8.69,14.36,32.1,22.0798550719881,20.9933322747962
967,8934600,712,1,26,26,26,2003,2009,8,10,5,19.39,82.29,9.12,14.77,33.4,22.4937769171831,19.9379036009306
968,8934801,713,1,28,28,28,2002,2003,6,28,1,19.79,81.61,8,13.69,33.5,21.8442212037875,15.9081739995513
969,8934805,714,2,28,28,28,2002,2003,6,28,1,19.85,75.61,8.2,13.19,30.5,-99,-99
976,8934854,715,2,26,26,26,2003,2004,6,18,1,19.83,81,8.3,14.3,32.4,-99,-99
977,8934855,716,1,26,26,26,2003,2004,7,15,1,19.57,82.59,8.43,14.96,33,17.3297432179476,16.3131848515242
982,8934875,717,2,24,24,24,2002,2003,7,11,1,19.22,78,7.6,14,29.5,-99,-99
985,8934880,718,2,34,24,24,2003,2004,7,21,1,20.4,76.59,8.23,13.96,33.4,-99,-99
988,8934884,719,1,23,24,24,2003,2004,8,5,1,18.02,78.61,7.9,12.79,27.6,21.1534867102329,18.1416647527177
991,8934893,720,2,27,27,27,2003,2004,8,5,1,20.36,77.85,8.2,13.72,32.8,-99,-99
991,8934893,720,2,27,27,27,2003,2005,6,13,2,20.28,80.57,8.2,14.6,40.4,-99,-99
992,8934895,721,2,27,27,27,2003,2004,8,5,1,19.85,78.85,8.2,14.12,-99,-99,-99
993,8934899,722,2,20,20,20,2002,2003,7,14,1,18.57,77,8.1,14.1,35.3,-99,-99
993,8934899,722,2,20,20,20,2002,2003,8,5,1,18.59,77.86,8.16,13.89,26.8,-99,-99
993,8934899,722,2,20,20,20,2002,2004,5,21,2,18.5,77.59,7.93,13.86,28,-99,-99
993,8934899,722,2,20,20,20,2002,2004,5,21,2,18.6,76,7.9,14,28,-99,-99
993,8934899,722,2,20,20,20,2002,2006,7,3,4,18.71,77.92,8.18,14.28,27.3,-99,-99
994,8939024,723,2,27,27,27,2003,2004,8,6,1,20.34,76.85,8.1,13.72,29.9,-99,-99
996,8939034,724,2,27,27,27,2004,2006,7,12,2,19.04,75.92,8.22,14.99,29.7,-99,-99
996,8939034,724,2,27,27,27,2004,2007,6,19,3,18.98,77.03,8.21,14.24,29.4,-99,-99
996,8939034,724,2,27,27,27,2004,2007,6,19,3,19.12,76,8.1,14.56,29.4,-99,-99
996,8939034,724,2,27,27,27,2004,2007,6,19,3,19.11,77.07,7.96,14.69,-99,-99,-99
996,8939034,724,2,27,27,27,2004,2007,6,19,3,18.87,76,8.08,14.51,-99,-99,-99
997,8939037,725,1,26,26,26,2004,2005,7,7,1,20.04,81.59,8.83,14.86,35.1,18.424711666672,16.4094484977406
997,8939037,725,1,26,26,26,2004,2006,7,13,2,20.13,81.86,8.35,14.66,33.7,20.2403063217927,17.1732349893664
998,8939038,726,1,26,26,26,2004,2006,7,13,2,19.15,82.92,8.47,14.66,33.1,19.0963347268527,17.2124954611468
998,8939038,726,1,26,26,26,2004,2009,5,4,5,18.9,81.86,8.01,14.37,36.2,19.0018420159731,14.6720823334658
998,8939038,726,1,26,26,26,2004,2009,5,4,5,19.01,82.22,7.94,14.41,-99,19.4234394482543,14.6720823334658
998,8939038,726,1,26,26,26,2004,2009,8,13,5,18.97,83.29,8.57,14.59,33,19.4234394482543,16.9755706826015
1004,8939052,727,2,27,27,27,2003,2004,8,11,1,20.52,76.61,8.23,13.9,33.6,-99,-99
1004,8939052,727,2,27,27,27,2003,2006,5,15,3,20.4,80.48,8.34,14.26,38,-99,-99
1004,8939052,727,2,27,27,27,2003,2006,5,15,3,20.48,80,8.82,14.2,-99,-99,-99
1004,8939052,727,2,27,27,27,2003,2006,5,15,3,20.31,78.92,8.47,14.15,37,-99,-99
1008,8939076,728,1,27,27,27,2004,2005,6,18,1,19.8,79.57,8,14.5,32.4,18.8114326939763,15.7661028792787
