IID FROH FGRM gen_het pruned_gen_het adsex fiflok laflok hatchyear presumedhatchyear firstyear lastyear minadyear maxadyear age1tarsus age1wing age1billD age1billL age1mass age1totba age1visba
8887408 0.0200577187800505 0.0417001 0.330563500038649 0.325684977729788 1 28 28 2002 NA 2002 2003 2003 2003 19.88 80.69 8.21 12.88 30.98 20.44 15.29
8887411 0 0.0199768 0.33551123654459 0.338427265899905 2 28 28 NA 2001 2002 2002 2002 2002 20.1 77.55 8.41 14.39 32.38 NA NA
8887414 0.0132036546409552 0.0203937 0.331347946808569 0.335211172581298 2 28 27 2002 NA 2002 2003 2003 2003 18.9 76 7.8 12.9 30.4 NA NA
8887416 0 0.00938133 0.341187251919775 0.340351232349815 2 28 28 NA 2001 2002 2003 2002 2003 20.36 78.98 8.34 14.23 33.23 NA NA
8887421 0 0.00948577 0.342909684874883 0.341343500301443 1 28 28 NA 2001 2002 2002 2002 2002 20.7 81.5 8.48 15.06 35.7 20.93 18.08
8887422 0 0.00799273 0.342438146350621 0.343694381415907 2 24 24 NA 2002 2002 2005 2003 2005 NA NA NA NA NA NA NA
8887423 0.0158964398153113 0.0182666 0.336134175426199 0.336999426470092 1 24 24 NA 2002 2002 2004 2003 2004 NA NA NA NA NA NA NA
8887439 0.0111366791249246 0.0143427 0.339177574014474 0.338511359611395 2 27 27 NA 2002 2002 2003 2003 2003 NA NA NA NA NA NA NA
8887440 0.00243655847756743 0.0139707 0.332986057234057 0.336999407332148 NA 27 27 NA 2002 2002 2003 2003 2003 NA NA NA NA NA NA NA
8887445 0 -0.0153285 0.339522222222222 0.338621239899504 NA 27 34 NA 2002 2002 2003 2003 2003 NA NA NA NA NA NA NA
8887448 0.0075587312799562 0.00437652 0.340064999199925 0.339177491001964 1 27 27 NA 2002 2002 2005 2003 2005 20.71 82.54 8.23 14.81 34.29 19.97 17.15
8887449 0.00437065465374471 0.0190722 0.336503465606274 0.338089371899153 1 27 27 NA 2002 2002 2005 2003 2005 20.39 80.72 8.25 14.64 30.83 18.42 14.87
8887450 0 0.0133744 0.344586503920584 0.336812112220124 2 27 27 NA 2002 2002 2003 2003 2003 20.54 80.86 8.37 14.75 34.94 NA NA
8887451 0.0103570022744492 0.0186905 0.340638296698142 0.342260373890093 2 27 27 NA 2002 2002 2008 2003 2008 20.49 78.25 7.84 14.36 31.31 NA NA
8887452 0.00232280869058866 0.0107699 0.337919350121135 0.339308146936573 2 27 27 NA 2002 2002 2003 2003 2003 NA NA NA NA NA NA NA
8887453 0.00466661616464708 0.0086175 0.334694620890613 0.337408725273613 2 27 27 NA 2002 2002 2003 2003 2003 NA NA NA NA NA NA NA
8887455 0.00771357134650955 0.0279535 0.336040351138881 0.333133572483646 1 22 22 NA 2002 2002 2007 2003 2007 NA NA NA NA NA NA NA
8887458 0.00702307100594885 0.012738 0.339076193536235 0.336610023114633 NA 22 22 NA 2002 2002 2002 NA NA NA NA NA NA NA NA NA
8887460 0.0128931000140028 0.0268802 0.333836331979106 0.33144449605202 1 22 22 NA 2002 2002 2004 2003 2004 NA NA NA NA NA NA NA
8887462 0.0242587872147688 0.0329941 0.333182430492679 0.331053270807328 1 22 22 NA 2002 2002 2006 2003 2006 NA NA NA NA NA NA NA
8887472 0 0.0029488 0.337862436982891 0.33831203730994 2 26 26 NA 2002 2002 2010 2003 2010 19.17 78.44 8.19 14.28 33.21 NA NA
8887474 0 0.0232644 0.337282412528381 0.338325724608662 2 26 26 NA 2002 2002 2007 2003 2007 19.57 78.76 8.09 14.03 34.62 NA NA
8887475 0.163074519227879 0.289344 0.229459139315692 0.233849032414546 2 26 26 NA 2002 2002 2004 2003 2004 18.58 77.7 8.38 13.73 32.29 NA NA
8887477 0.0970047601979373 0.162763 0.285112884249734 0.284088390253883 1 26 26 NA 2002 2002 2003 2003 2003 18.31 81.18 7.92 13.62 30.35 20.54 16.48
8887478 0.0202843219978162 0.0422647 0.329987078819203 0.327928323153241 1 20 20 NA 2002 2002 2005 2003 2005 NA NA NA NA NA NA NA
8887481 0 0.0180091 0.339296658881214 0.339705088405993 1 28 28 NA 2002 2002 2006 2003 2006 20.4 81.89 8.19 13.89 32.56 19.46 14.38
8887484 0 0.0325421 0.329522305828057 0.33241677139652 1 28 28 NA 2002 2002 2005 2003 2005 NA NA NA NA NA NA NA
8887486 0.00327434544408929 -0.00352915 0.347516126006324 0.342034946938982 2 27 27 NA 2002 2002 2003 2003 2003 NA NA NA NA NA NA NA
8887488 0.00445766679139135 0.0170573 0.333885237125464 0.334457408781277 1 27 27 NA 2002 2002 2004 2003 2004 19.39 83.11 8.28 14.24 33.2 20.93 16.78
8887490 0.0443490808905714 0.0734776 0.337407786035974 0.33264952935714 2 38 38 NA 2002 2002 2003 2003 2003 18.85 77.86 7.46 12.59 32.5 NA NA
8887495 0 0.0263775 0.330709748688208 0.33436853875691 1 332 332 NA 2002 2002 2004 2003 2004 NA NA NA NA NA NA NA
8904654 0.0292049244060192 0.0662217 0.320160560518324 0.320898056192174 2 23 23 NA 2002 2003 2003 2003 2003 20.18 77.11 7.92 13.89 33.62 NA NA
8904657 0.00491431654644016 0.0267219 0.340230380138272 0.338468027669985 2 23 23 NA 2003 2003 2004 2004 2004 NA NA NA NA NA NA NA
8904661 0.00574259339239009 0.0250462 0.335237304552373 0.336014547915081 2 23 23 NA 2003 2003 2005 2004 2005 20.34 79.03 8.16 13.74 35.28 NA NA
8904683 0.0342823449858545 0.0487806 0.330622722755879 0.327235463792318 2 35 24 NA 2003 2003 2005 2004 2005 NA NA NA NA NA NA NA
8934027 0 -0.00693863 0.342999400933639 0.348067061484538 1 28 26 NA 2003 2003 2006 2004 2006 19.4 81.47 8.14 14.02 29.53 19.36 14.73
8934028 0 0.00759082 0.344514738790508 0.340520188760479 2 28 28 NA 2003 2003 2006 2004 2006 19.71 79.51 8.28 14.03 34.82 NA NA
8934033 0.0244638560215843 0.0303687 0.330690782931518 0.328766776399088 2 28 28 NA 2003 2003 2005 2004 2005 NA NA NA NA NA NA NA
8934039 0.0734627300014462 0.087717 0.307685477067886 0.311537287100495 2 22 24 NA 2003 2003 2004 2004 2004 19.36 79.02 8.16 13.59 31.32 NA NA
8934040 0.173946663964481 0.234492 0.256771781156831 0.258541987184906 2 22 22 NA 2003 2003 2005 2004 2005 NA NA NA NA NA NA NA
8934058 0.0185406905812312 0.0179478 0.336019263587512 0.333485220531774 1 27 27 NA 2003 2003 2007 2004 2007 19.88 74.26 7.65 13.91 27.46 19.86 17.62
8934059 0.0583484156193783 0.14039 0.281175146781938 0.292769289696557 1 27 27 NA 2003 2003 2004 2004 2004 19.74 79.26 8.85 14.61 25.66 19.72 17.62
8934062 0.00780354583205848 0.0091201 0.333217329820084 0.335895899612662 2 27 27 NA 2003 2003 2005 2004 2005 19 77.16 7.78 14.22 32.24 NA NA
8934064 0.00411137815966924 0.0229809 0.331079589358649 0.334064154889196 2 27 27 NA 2003 2003 2006 2004 2006 19.8 78.3 7.93 14.31 44.44 NA NA
8934066 0.017328314175906 0.0260977 0.326404140960411 0.331624825074607 2 27 27 NA 2003 2003 2009 2004 2009 19.83 78.54 7.9 13.92 31.71 NA NA
8934069 0 -0.00842934 0.345869003369382 0.348002980753582 1 27 27 NA 2003 2003 2007 2004 2007 19.64 78.25 8.12 14.16 33.2 19.66 16.59
8934070 0.00524119141478784 0.0111389 0.335861261977304 0.336256619556785 NA 27 27 NA 2003 2003 2003 NA NA NA NA NA NA NA NA NA
8934072 0.0478620319804586 0.0716979 0.320311551242562 0.314216314688618 1 27 27 NA 2003 2003 2006 2004 2006 18.65 81.71 8.3 14.07 33.4 21.54 17.65
8934073 0 0.0176545 0.332470342748947 0.336068338589716 NA 27 27 NA 2003 2003 2003 NA NA NA NA NA NA NA NA NA
8934075 0.00284759244739018 0.0030681 0.340199170124481 0.340663335616033 2 27 39 NA 2003 2003 2009 2004 2009 NA NA NA NA NA NA NA
8934077 0 0.00647622 0.338584632363085 0.341077103335497 2 27 27 NA 2003 2003 2006 2004 2006 19.77 75.41 7.86 14.1 28.42 NA NA
8934087 0.00501360439144575 0.00565523 0.334745973148807 0.334890151579018 1 27 30 NA 2003 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934089 0.00339620616148688 0.0103996 0.339654001402548 0.337301018213108 1 27 27 NA 2003 2003 2005 2004 2005 NA NA NA NA NA NA NA
8934090 0 -0.00288929 0.344958887478616 0.340516296558585 1 27 27 NA 2003 2003 2004 2004 2004 20.38 78.11 7.95 13.73 33.16 18.13 15.63
8934095 0 -0.00753734 0.342651031753837 0.345380638890116 1 26 26 NA 2003 2003 2004 2004 2004 16.81 76.87 7.78 12.81 32.66 21.11 17.17
8934214 0.00322986650086263 0.00627793 0.345978236265162 0.342802439250681 1 24 24 NA 2003 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934215 0 0.00543322 0.344031646795209 0.345492818436203 2 24 24 NA 2003 2003 2007 2004 2007 19.2 76.2 7.73 14.08 31.54 NA NA
8934216 0 -0.0538112 0.37975243930513 0.379592867970837 2 26 30 NA 2003 2003 2007 2004 2007 NA NA NA NA NA NA NA
8934217 0.124349745505894 0.148567 0.28330313142251 0.283852342081494 2 26 26 NA 2003 2003 2005 2004 2005 20.23 75.02 8.39 12.6 32.02 NA NA
8934219 0.00265031756697448 0.00330967 0.337780208367859 0.337269565804578 2 26 26 NA 2003 2003 2004 2004 2004 17.16 74.02 8.09 13.6 35.42 NA NA
8934224 0.128315575096121 0.143933 0.296768810847248 0.288781748176169 2 26 26 NA 2003 2003 2004 2004 2004 19.16 79.14 7.84 13.64 32.28 NA NA
8934225 0.0123325494589124 0.040776 0.327841208304855 0.32641178233506 1 26 26 NA 2003 2003 2006 2004 2006 19.77 79.75 7.95 13.93 32.53 20.53 14.97
8934227 0.116321892002415 0.157374 0.322406730875678 0.311754756871036 1 38 38 NA 2003 2003 2004 2004 2004 20.24 79.98 8.22 13.23 29.73 19.53 14.63
8934228 0.0855879151071982 0.127173 0.31717443101094 0.311823234285521 1 38 38 NA 2003 2003 2004 2004 2004 20.23 78.51 8.07 12.9 31.2 20.59 16.98
8934231 0.00978396831971145 0.0154826 0.336078249439419 0.338033398307302 1 24 24 NA 2003 2003 2005 2004 2005 19.69 79.68 7.74 13.16 32.8 19.97 16.93
8934236 0.0109166346110016 0.0246299 0.335160796493923 0.339251941911516 1.66666666666667 24 23 NA 2003 2003 2005 2004 2005 18.24 75.84 8.1 13.42 30.74 NA NA
8934267 0.0751846083836195 0.11007 0.300833231764745 0.298570533340108 2 331 331 NA 2003 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934301 0.0107471467725329 0.00645248 0.336476911530991 0.339698517881532 2 27 27 NA 2002 2003 2003 2003 2003 17.97 76 7.9 13.1 29.7 NA NA
8934302 0 0.00681165 0.339971723330461 0.342620405683621 2 27 27 NA 2002 2003 2003 2003 2003 18.83 75 8 14.3 31.5 NA NA
8934304 0.00566210716506694 0.00203548 0.336705353841399 0.338496172135847 2 27 27 2003 NA 2003 2008 2004 2008 18.93 79.6 8.29 14.46 33.11 NA NA
8934311 0.00281263455590852 0.000867107 0.341401766004415 0.339274122159929 2 27 27 NA 2002 2003 2003 2003 2003 18.65 77.55 8.11 13.48 30.78 NA NA
8934313 0.00245897831353643 0.016606 0.335824561597183 0.33557086597573 2 27 27 NA 2002 2003 2003 2003 2003 20.55 79.55 7.91 14.18 32.38 NA NA
8934326 0 0.0098829 0.339160375377201 0.340088492586213 NA 28 20 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934329 0.0216765162001625 0.0270866 0.333408777256417 0.327508707422181 1 28 27 2003 NA 2003 2006 2004 2006 20.39 79.63 8.37 14.4 34.7 19.34 16.82
8934333 0.00673312164023564 0.00120049 0.339836698189768 0.336195480731113 1 28 28 2003 NA 2003 2007 2004 2007 20.1 76.01 8.04 14.16 32.5 20.43 15.27
8934338 0.0347732639684815 0.0344727 0.342372486995252 0.337021391868212 1 38 38 2003 NA 2003 2007 2004 2007 19.88 80.89 8.24 13.05 31.45 19.67 16.25
8934339 0.13818314502748 0.167765 0.306548144876325 0.30375849795037 1 38 38 2003 NA 2003 2009 2004 2009 20.31 83.44 8.48 12.86 32.71 20.2 16.33
8934343 0.0542223350319283 0.0629209 0.33203058154619 0.328081908729791 1 38 38 2003 NA 2003 2004 2004 2004 19.55 81.87 8.05 14 27.06 20.87 18.12
8934353 0 0.0122341 0.336544087612192 0.339658924143515 2 27 332 2003 NA 2003 2005 2004 2005 NA NA NA NA NA NA NA
8934354 0 0.00284403 0.345193880709201 0.339542660271567 2 28 28 NA 2002 2003 2004 2003 2004 19.19 78.55 8.11 14.18 33.58 NA NA
8934355 0.00735878919331113 0.0181596 0.334826013494859 0.332841222571855 2 28 28 NA 2002 2003 2004 2003 2004 20.02 78.15 8.04 14.62 33.73 NA NA
8934363 0.00717933212500146 0.0175153 0.334329611561984 0.3365779121009 2 27 27 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934364 0 -0.00099277 0.346229446646863 0.341657456699091 2 27 27 2003 NA 2003 2004 2004 2004 19.61 80.86 8.27 14.35 32.84 NA NA
8934367 0.00527805133038388 0.00698543 0.334772955717805 0.337889718601021 1 27 27 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934368 0 -0.00476502 0.34460364739622 0.341732096927034 1 27 27 2003 NA 2003 2006 2004 2006 18.92 80.99 7.49 14.01 31.83 19.32 16.95
8934369 0.00824212635802062 0.0112486 0.336294759379535 0.338750874590102 1 27 27 NA 2003 2003 2005 2004 2005 20.03 82.11 7.55 13.63 30.96 19.13 16.71
8934373 0.0111245455228156 0.0233237 0.333785924417289 0.334848267662757 2 27 27 NA 2002 2003 2005 2003 2005 20.68 80.22 8.06 14.31 31.85 NA NA
8934374 0.00552261446550554 0.0147619 0.338166358391077 0.337365455342983 2 27 27 NA 2003 2003 2008 2004 2008 20.1 80.19 8.47 13.88 37.23 NA NA
8934375 0.00652366943301864 0.0132532 0.331980833140119 0.334972295080585 1 27 27 NA 2002 2003 2003 2003 2003 19.12 81.5 8.48 14.45 29.8 19.58 16.12
8934376 0.00553633308770987 0.0213976 0.329534164918865 0.33500295134497 2 27 27 NA 2002 2003 2003 2003 2003 18.85 77.55 8.81 14.38 31.38 NA NA
8934380 0 0.00522129 0.345495756972662 0.342302170424795 2 26 26 NA 2002 2003 2003 2003 2003 19.83 76.55 8.21 14.38 35.08 NA NA
8934385 0 0.0114845 0.348597387094635 0.34819875356787 1 23 23 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934386 0 0.00955687 0.341299580869903 0.347606604109752 1 23 23 2003 NA 2003 2005 2004 2005 NA NA NA NA NA NA NA
8934392 0 0.00718308 0.345328907031082 0.350514767932489 NA 23 23 2003 NA 2003 2006 2004 2006 NA NA NA NA NA NA NA
8934393 0.00358517335036847 0.0133552 0.341550443259963 0.346281731028895 2 23 23 2003 NA 2003 2005 2004 2005 NA NA NA NA NA NA NA
8934395 0 0.00323201 0.34554091750214 0.346620640761622 1 24 24 2003 NA 2003 2006 2004 2006 NA NA NA NA NA NA NA
8934398 0 0.00408974 0.340938826659895 0.341199092542147 1 24 24 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934399 0.00529853634871929 0.0222089 0.332678143530737 0.336811736023823 2 24 23 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934400 0.00690020462062872 0.000933947 0.335740311361378 0.338204909806964 1.5 24 22 2003 NA 2003 2006 2004 2006 NA NA NA NA NA NA NA
8934426 0 0.013646 0.347529398774361 0.34558184655616 2 34 34 NA 2002 2003 2004 2003 2004 NA NA NA NA NA NA NA
8934451 0.011169909891061 0.0118609 0.339669713427827 0.338530555110508 2 23 22 2003 NA 2003 2004 2004 2004 19.72 78.86 8.36 13.99 31.9 NA NA
8934458 0.0423944778337126 0.0518007 0.32545175569317 0.320586548839719 2 26 26 NA 2002 2003 2003 2003 2003 18.42 76.86 7.66 13.49 34.6 NA NA
8934459 0.113702782934559 0.136263 0.300310281240683 0.291231917675341 1 26 26 NA 2002 2003 2004 2003 2004 19.86 82.86 8.36 15.19 31.7 20.36 15.04
8934460 0.00256794024671002 0.0224399 0.339541563104115 0.335912907717625 1 26 26 NA 2002 2003 2007 2003 2007 19.06 81.09 8.52 13.61 32.15 19.21 15.04
8934462 0.00644472450109853 0.0145869 0.335913560547921 0.338616751161986 1 24 24 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934471 0.00622055893492771 0.0355114 0.333868777531216 0.332321341226872 2 24 24 NA 2002 2003 2005 2003 2005 18.99 76.65 8.23 13.02 32.08 NA NA
8934472 0.0453049026639159 0.091368 0.306682353461037 0.312899849766209 2 24 24 NA 2002 2003 2006 2003 2006 19.71 78.91 8.15 13.75 34.09 NA NA
8934473 0.0313699525444983 0.0661192 0.319659186287936 0.319789759640938 1 24 24 NA 2002 2003 2006 2003 2006 19.48 82.25 7.83 14.11 29.43 20.4 16.3
8934474 0.0172796704557392 0.0337502 0.332175541226262 0.330486669487939 2 24 24 NA 2002 2003 2004 2003 2004 19.54 73.94 8.13 12.62 33.26 NA NA
8934475 0.0325675718661775 0.05589 0.324259557832895 0.329753397845289 2 24 24 NA 2002 2003 2003 2003 2003 19.4 78.25 8.17 13.96 31.24 NA NA
8934481 0.00618551359406149 0.0200577 0.335854347922095 0.338017002901289 2 23 23 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934484 0 0.0132965 0.340679659342418 0.340723562152134 1 23 23 NA 2003 2003 2006 2004 2006 19.77 81.27 8.47 13.81 32.1 19.01 17.1
8934489 0 0.00986466 0.334220332900875 0.339459678303629 2 28 28 2003 NA 2003 2005 2004 2005 NA NA NA NA NA NA NA
8934497 0.00931532706780355 0.0114414 0.336770291413502 0.337215882695768 1 26 26 2003 NA 2003 2005 2004 2005 19.91 81.82 8.19 13.85 32.78 19.59 16.52
8934498 0.0091921655408105 0.0211755 0.336603977780968 0.333999848135868 2 26 26 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934499 0.171988890867431 0.219009 0.255339736040385 0.262074559772873 1 26 26 2003 NA 2003 2004 2004 2004 18.62 82.36 7.94 13.94 32.6 21.47 17.1
8934501 0.155327596872329 0.163558 0.271508065006327 0.280169538749905 2 26 26 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934514 0 0.0105331 0.334871067603287 0.33760453196655 1 27 23 2003 NA 2003 2005 2004 2005 20 81.84 8.06 12.87 31.93 22.45 17.44
8934532 0.00264486291161196 0.00870562 0.342302232189711 0.342184110800706 1.33333333333333 38 38 2003 NA 2003 2005 2004 2005 18.98 81.56 8.37 13.45 30.75 19.06 16.06
8934534 0 -0.116012 0.394297340331427 0.391444873785707 2 38 38 2003 NA 2003 2004 2004 2004 20.51 79.14 8.14 13.64 33.78 NA NA
8934537 0 -0.0923968 0.379133114334719 0.382214191618898 1 38 38 2003 NA 2003 2007 2004 2007 19.65 81.56 8.49 14.08 31.07 20.8 15.84
8934542 0 0.00838309 0.33710880284446 0.343238694132825 2 27 27 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934547 0.0024102034192928 -0.0258411 0.340656574133127 0.344509926354235 1 27 27 2003 NA 2003 2007 2004 2007 19.91 77.71 8.1 13.68 30.8 19.41 14.67
8934548 0.0134132052287299 0.0195866 0.337605351613598 0.336177531955077 2 27 27 2003 NA 2003 2005 2004 2005 NA NA NA NA NA NA NA
8934559 0.00486860238065646 0.00815817 0.343607614860797 0.338343009518666 1 26 26 2003 NA 2003 2008 2004 2008 NA NA NA NA NA NA NA
8934565 0.00278971188597825 0.0178263 0.34149697455309 0.338360085449157 1.5 26 26 2003 NA 2003 2007 2004 2007 NA NA NA NA NA NA NA
8934585 0 0.0216848 0.343929884707899 0.347561233197306 2 23 23 2003 NA 2003 2003 NA NA NA NA NA NA NA NA NA
8934588 0.00327170010020606 0.0192865 0.33554633777223 0.337789142341156 1 24 24 2003 NA 2003 2007 2004 2007 NA NA NA NA NA NA NA
8934596 0.050027715989322 0.0658323 0.34473854099419 0.338488899377961 1 38 38 NA 2003 2003 2005 2004 2005 20.62 80.23 8.21 13.06 30.17 20.82 15.76
8934600 0.147681241309034 0.177613 0.272649355245405 0.272116546531575 1 26 26 2003 NA 2003 2009 2004 2009 19.48 80.13 8.52 14.42 32.86 21.41 17.29
8934801 0.0112140718302686 0.00945177 0.340287170088381 0.338435847481213 1 28 28 NA 2002 2003 2003 2003 2003 19.79 81.86 7.93 13.5 33.73 21.8 15.21
8934805 0.0362424136292489 0.0427433 0.31997833428213 0.325226526148675 2 28 28 NA 2002 2003 2003 2003 2003 19.85 75.86 8.17 12.95 31.24 NA NA
8934806 0.00359187415946111 0.00838784 0.344668396929703 0.342592670722549 2 24 34 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934808 0.00343951546919492 0.00380382 0.345627336532462 0.342412352866726 1.2 24 24 2003 NA 2003 2009 2004 2009 NA NA NA NA NA NA NA
8934813 0.00510239831030299 0.0254638 0.339959741097444 0.339913119617794 NA 34 34 2003 NA 2003 2003 NA NA NA NA NA NA NA NA NA
8934820 0.0286801187868715 0.0394642 0.330239996458434 0.332259183138379 2 34 23 2003 NA 2003 2006 2004 2006 NA NA NA NA NA NA NA
8934823 0 0.00882178 0.341452889791267 0.347985595698997 2 23 23 2003 NA 2003 2005 2004 2005 NA NA NA NA NA NA NA
8934828 0.0357160776458713 0.148199 0.307780307596152 0.304351535836177 2 23 23 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934854 0.00594023993269021 0.0180525 0.34058343134494 0.336480136333342 2 26 26 NA 2003 2003 2004 2004 2004 19.83 81.25 8.27 14.06 33.14 NA NA
8934855 0.00290412847451435 0.00185734 0.343183863682795 0.341825759045699 1 26 26 NA 2003 2003 2004 2004 2004 19.57 83.09 8.31 14.71 33.3 17.19 15.06
8934867 0 0.00383483 0.351887044075482 0.348774790843844 1 23 23 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934868 0.00243042608947449 0.00856089 0.336550529226873 0.340778281464881 1 23 23 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934869 0 0.00842728 0.341333820897672 0.340747451485081 1 23 24 2003 NA 2003 2005 2004 2005 NA NA NA NA NA NA NA
8934871 0.0213975526633858 0.0394798 0.325488700190173 0.32768786322476 1 23 23 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934875 0.238685443361275 0.392049 0.21302863729054 0.227524878255346 2 24 24 NA 2002 2003 2003 2003 2003 19.22 78.55 7.51 13.68 31.08 NA NA
8934876 0 -0.00820749 0.357042481893849 0.356540121094022 1 24 24 2003 NA 2003 2005 2004 2005 NA NA NA NA NA NA NA
8934879 0.0190704152282609 0.0624002 0.321228987336067 0.330570759750766 2 24 22 2003 NA 2003 2009 2004 2009 NA NA NA NA NA NA NA
8934880 0.00235677184532084 0.00603804 0.344090426935014 0.344181857173493 2 24 34 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934881 0.0129081850328411 0.0188937 0.336494749692052 0.335629156960059 1 24 24 2003 NA 2003 2005 2004 2005 NA NA NA NA NA NA NA
8934883 0.0623896703037959 0.113147 0.295672571561349 0.303762463318308 2 24 24 2003 NA 2003 2005 2004 2005 NA NA NA NA NA NA NA
8934884 0.0155878527995117 0.0257286 0.336461822483114 0.332584326611984 1 24 23 2003 NA 2003 2005 2004 2005 18.02 78.87 7.75 12.6 27.06 20.86 17.41
8934885 0.0194829576999675 0.0461174 0.328447933227345 0.325902496626181 1 24 23 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934886 0.0225286011410614 0.0445946 0.32975082524647 0.328683595759574 2 24 24 2003 NA 2003 2005 2004 2005 NA NA NA NA NA NA NA
8934893 0.00221684189883658 0.0255587 0.34107910849054 0.335596851881532 2 27 27 2003 NA 2003 2005 2004 2005 20.32 79.28 8.1 13.91 37.78 NA NA
8934895 0.0123705899412001 0.0177941 0.33742886633218 0.337420622538561 2 27 27 2003 NA 2003 2004 2004 2004 NA NA NA NA NA NA NA
8934899 0.00680325604666037 0.0188872 0.339816883030719 0.338135149292824 2 20 20 NA 2002 2003 2006 2003 2006 18.59 77.14 7.95 13.82 30.04 NA NA
8939024 0.00226913663080914 0.0156257 0.336065528527982 0.335278443012784 2 27 27 NA 2003 2004 2004 2004 2004 20.34 77.26 7.96 13.52 31.52 NA NA
